column,position,time_ms,digitized_mv,source,axis_ylim_mv,dark_curve_pixels_used
predicted,3,0.11,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1105,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.111,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1115,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.112,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11225,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11275,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.113,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1135,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.114,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1145,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11499999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11524999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11549999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11574999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11599999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11624999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11649999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11674999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11699999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.118,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1185,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.119,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1195,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.11975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1205,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.121,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1215,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.122,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12225,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1225,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12275,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.123,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1235,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.124,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1245,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12525,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1255,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12575,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.126,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1265,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.127,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1275,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.128,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1285,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.129,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1295,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.12975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1305,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.131,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1315,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.132,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13225,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13275,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.133,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1335,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.134,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1345,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.135,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13525,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1355,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13575,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.136,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1365,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.137,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.138,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1385,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.139,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1395,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.13975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1405,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14075000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14100000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14125000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14150000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14175000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14200000000000002,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14225000000000002,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14250000000000002,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14275000000000002,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.143,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1435,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.144,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.1445,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.14475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,3,0.145,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,14
predicted,4,0.055,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05525,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0555,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05575,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.056,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0565,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.057,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0575,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.058,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0585,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.059,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0595,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.05975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0605,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.061,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0615,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.062,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06225,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06275,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.063,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0635,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.064,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0645,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.065,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06525,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0655,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06575,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.066,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0665,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.067,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.068,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0685,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.069,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0695,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.06975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07050000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07075000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07100000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07125000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07150000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07175000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07200000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07225000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07250000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07275000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07300000000000001,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0735,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.074,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0745,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07525,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0755,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07575,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.076,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0765,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.077,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.078,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0785,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.079,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0795,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.07975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0805,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.081,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0815,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.082,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08225,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08275,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.083,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08325,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0835,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08375,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.084,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08425,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0845,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08475,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08499999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08524999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08549999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08574999999999999,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.086,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08625,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0865,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08675,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.087,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08725,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08775,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.088,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08825,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0885,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08875,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.089,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08925,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0895,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.08975,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.09,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.09025,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0905,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.09075,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.091,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.09125,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.0915,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
predicted,4,0.09175,0.0,Schakel_2011_JAP_Fig2_300dpi_page_raster,0.5,15
